da,s,meta_da,M_diff,M_ratio,c1,c1a,far,HR,meta_ca,t2ca_rS1,t2ca_rS2,S1units,logL,est_HR2_rS1,obs_HR2_rS1,est_FAR2_rS1,obs_FAR2_rS1,est_HR2_rS2,obs_HR2_rS2,est_FAR2_rS2,obs_FAR2_rS2,participant,degrees,condition,c,dprime,dprimea,ca,Hit Rate,False Alarm Rate
3.174812194343917,0.5563449171643785,1.527038289514086,-1.6477739048298312,0.4809853925326919,1.1990164387590287,0.2946907609744499,0.018796992481203006,0.9210526315789473,0.14174195134305348,[-0.42705996  0.04580113  0.1144607 ],[0.16421407 0.20524062 0.83623586],"{'d1': 4.617585332287984, 'meta_d1': 2.2209910936037365, 's': 0.5563449171643785, 'meta_c1': 0.20615567643893848, 't2c1_rS1': array([-0.62113464,  0.06661517,  0.16647663]), 't2c1_rS2': array([0.23884011, 0.29851091, 1.21625791])}",-187.2841592946389,"[0.9924634804723692, 0.9717469629997645, 0.7590397701798601]","[0.9990421455938697, 0.9827586206896551, 0.7595785440613027]","[0.9749016430874303, 0.9130352235586537, 0.5454022805589955]","[0.8928571428571429, 0.7857142857142857, 0.5833333333333334]","[0.9907288578560437, 0.9735927587600482, 0.6880825024385776]","[0.9989795918367347, 0.9816326530612245, 0.6785714285714286]","[0.942931289565544, 0.8450575115729306, 0.10629316176548992]","[0.55, 0.5, 0.45]",32,10,NF,0.36595329660297493,4.125710854237452,2.8366248131423206,0.2516105074423823,0.9242424242424242,0.015151515151515152
0.6518808372546102,1.2323359848845679,-1.114405667941143,-1.7662865051957533,-1.7095235881368311,3.5380935918208087,2.144859922294261,0.011278195488721804,0.018796992481203006,-3.6666886304113686,[-3.80458499 -3.67501168 -3.6678968 ],[-1.75224991 -0.55616168 -0.38645143],"{'d1': 0.5936195119824095, 'meta_d1': -1.0148065581122032, 's': 1.2323359848845679, 'meta_c1': -3.3389812845903726, 't2c1_rS1': array([-3.46455327, -3.34656047, -3.34008148]), 't2c1_rS2': array([-1.59564398, -0.50645518, -0.35191264])}",-217.31986098670453,"[0.9955213746920354, 0.9695282600467285, 0.5946659214792596]","[0.9990494296577946, 0.9600760456273765, 0.5408745247148289]","[0.9949392918233833, 0.9656183238385828, 0.5541718941520418]","[0.9913793103448276, 0.975095785440613, 0.6063218390804598]","[0.9102727527719401, 0.4996548038738993, 0.42412386753220016]","[0.95, 0.5, 0.45]","[0.9823280583535373, 0.8447254825863515, 0.8049651263161196]","[0.9166666666666666, 0.8333333333333334, 0.75]",32,40,NF,2.297421919792304,1e-05,1.0981459067570664e-05,2.5229044773138796,0.015151515151515152,0.007575757575757576
2.9229607936633144,0.8652827349882476,3.678454963520185,0.7554941698568705,1.258468800366637,0.5818320570355776,0.24976100315869557,0.041353383458646614,0.8909774436090225,0.31431643002349147,[-0.94705176 -0.64801097 -0.05620501],[0.45886223 0.58380306 0.9015644 ],"{'d1': 3.1587072244399685, 'meta_d1': 3.975134491450397, 's': 0.8652827349882476, 'meta_c1': 0.33966708702619125, 't2c1_rS1': array([-1.02343461, -0.7002752 , -0.06073813]), 't2c1_rS2': array([0.49587099, 0.6308887 , 0.97427854])}",-153.20879888150844,"[0.9828043828776154, 0.9100830948495445, 0.8408994306865268]","[0.9833333333333333, 0.9117647058823529, 0.8323529411764706]","[0.4960077548733505, 0.1301661890438208, 0.059634332221848295]","[0.5086206896551724, 0.15517241379310345, 0.14655172413793102]","[0.9767635610711203, 0.9531263713862341, 0.8771963507788848]","[0.9989451476793249, 0.9725738396624473, 0.8871308016877637]","[0.652143664047001, 0.44268829550768596, 0.15326217554946236]","[0.25, 0.22727272727272727, 0.20454545454545456]",33,30,NF,0.2640482792313812,3.411897236612717,3.1572542644864274,0.24434134378010594,0.8939393939393939,0.03787878787878788
3.086347317802994,0.6683135021356106,4.20186818116194,1.1155208633589457,1.3614372423104426,0.4039397832662601,0.12715509202865416,0.041353383458646614,0.9285714285714286,0.1731136778372215,[-0.97598091 -0.62325844 -0.28511902],[0.39844977 0.50852478 0.75494401],"{'d1': 3.9276270237832644, 'meta_d1': 5.34721770408346, 's': 0.6683135021356106, 'meta_c1': 0.22030118105566424, 't2c1_rS1': array([-1.24201479, -0.79314686, -0.36283706]), 't2c1_rS2': array([0.50705961, 0.64713899, 0.96072742])}",-99.47474518642304,"[0.9914634142957369, 0.9718262176828218, 0.9256308922053859]","[0.9911764705882353, 0.9745098039215686, 0.9186274509803921]","[0.4196932353505872, 0.20288573658760162, 0.08778236029971803]","[0.4605263157894737, 0.23684210526315788, 0.2236842105263158]","[0.9754897594702852, 0.9607445783774092, 0.9203629700702792]","[0.9827935222672065, 0.9736842105263158, 0.9321862348178138]","[0.386187909727328, 0.23595794889932561, 0.07324938245993795]","[0.25, 0.045454545454545456, 0.022727272727272728]",33,20,NF,0.14319018574307352,4.340750801002143,3.410981875519207,0.11251950427771436,0.9318181818181818,0.03787878787878788
3.4923214397258486,0.625910387392955,4.828224069349213,1.3359026296233645,1.3825256788871745,-0.14700399699290848,-0.04246088905938247,0.041353383458646614,0.9661654135338346,-0.05870326947297574,[-1.35065781 -0.98228895 -0.56354156],[0.07863987 0.14712909 0.22402323],"{'d1': 4.654465584557527, 'meta_d1': 6.434918192147383, 's': 0.625910387392955, 'meta_c1': -0.0782380293964066, 't2c1_rS1': array([-1.80011789, -1.30916646, -0.75107199]), 't2c1_rS2': array([0.10480896, 0.19608943, 0.29857172])}",-64.7088986027288,"[0.9940177339149713, 0.9726471181102749, 0.9225898258903318]","[0.9990196078431373, 0.9745098039215686, 0.9186274509803921]","[0.33205725441024186, 0.1177483382771992, 0.04309388274963484]","[0.3055555555555556, 0.2777777777777778, 0.25]","[0.9937498827132614, 0.9900658733357002, 0.9854274277963634]","[0.9990272373540856, 0.9902723735408561, 0.9892996108949417]","[0.5270964358421502, 0.37853392756122856, 0.2585928850489903]","[0.4318181818181818, 0.4090909090909091, 0.20454545454545456]",33,10,NF,-0.05025407404025406,5.0199038259484094,3.766515712327053,-0.03770645136718388,0.9696969696969697,0.03787878787878788
1.280786444418737,0.5114883238644251,1.6541314786460246,0.3733450342272877,1.291496709583559,1.7731065525310414,0.3864133740070239,0.10150375939849623,0.6428571428571429,0.49905160106915253,[-0.48300154 -0.29150639  0.17843885],[0.71005896 1.10884273 1.50021929],"{'d1': 1.988796447549334, 'meta_d1': 2.568524068041436, 's': 0.5114883238644251, 'meta_c1': 0.7749239193428321, 't2c1_rS1': array([-0.75000149, -0.45264914,  0.27707863]), 't2c1_rS2': array([1.10257471, 1.72180342, 2.32953027])}",-277.750778105049,"[0.9597214919130058, 0.8132381283182883, 0.7175831664061871]","[0.9822175732217573, 0.8221757322175732, 0.6956066945606695]","[0.763333178871007, 0.4711618940219691, 0.37523078709455876]","[0.7236842105263158, 0.5105263157894737, 0.4868421052631579]","[0.8909232646838144, 0.6826124375446655, 0.49181132577084574]","[0.9634502923976608, 0.716374269005848, 0.4926900584795322]","[0.4304856516012007, 0.0670405193552904, 0.007643822661087668]","[0.10185185185185185, 0.09259259259259259, 0.08333333333333333]",33,40,NF,0.4606122387864859,2.2666274514492843,1.4597098249752474,0.2966346366406929,0.6439393939393939,0.09848484848484848
2.821798426109379,1.9107993344765457,-0.7274403218488353,-3.5492387479582144,-0.2577931559951328,0.16369190293535454,0.13464174353663447,0.05639097744360902,0.8984962406015038,-0.03470971999499627,[-1.49921117 -0.34834002 -0.04554729],[-0.02416358  0.04908347  0.32473531],"{'d1': 2.2520408909598206, 'meta_d1': -0.5805607287106228, 's': 1.9107993344765457, 'meta_c1': -0.027701379382464558, 't2c1_rS1': array([-1.19650108, -0.27800567, -0.0363507 ]), 't2c1_rS2': array([-0.01928464,  0.03917288,  0.25916706])}",-279.38882046920946,"[0.9912700177428396, 0.7592827196892421, 0.18264192596406273]","[0.9910358565737052, 0.7270916334661355, 0.1603585657370518]","[0.991565238250044, 0.735985809820207, 0.06021309323021963]","[0.9907407407407407, 0.9814814814814815, 0.1574074074074074]","[0.9817026812193265, 0.8589857502312388, 0.47701538293680146]","[0.9989539748953975, 0.8891213389121339, 0.5115062761506276]","[0.9948835700392901, 0.9589978589280825, 0.8201839320210607]","[0.7166666666666667, 0.43333333333333335, 0.016666666666666666]",34,30,F,0.162961353401748,1e-05,1.2529960878759746e-05,0.20418993828736437,0.9015151515151515,0.05303030303030303
3.5854548426544266,0.6889099548887453,1.4056076435768412,-2.179847199077585,0.39203049689958586,-0.4094044675567737,-0.1339828891742491,0.04887218045112782,0.9736842105263158,-0.05252537861902302,[-1.6325215  -0.49991475 -0.07319749],[-0.03149137  0.05581013  0.68612079],"{'d1': 4.468929062432553, 'meta_d1': 1.751956480954434, 's': 0.6889099548887453, 'meta_c1': -0.0654678977499116, 't2c1_rS1': array([-2.03478306, -0.62309628, -0.09123373]), 't2c1_rS2': array([-0.03925101,  0.06956203,  0.85518443])}",-230.4897254101426,"[0.9905479663695339, 0.7581371004636183, 0.155803249240869]","[0.9990118577075099, 0.7608695652173914, 0.1432806324110672]","[0.9779139930338051, 0.5840545247096248, 0.086981678640453]","[0.6785714285714286, 0.6428571428571429, 0.6071428571428571]","[0.9920820921429547, 0.9582680902081483, 0.6818388792619481]","[0.999034749034749, 0.9594594594594594, 0.6959459459459459]","[0.964321498963904, 0.8245795708400162, 0.19974469108296403]","[0.8269230769230769, 0.8076923076923077, 0.019230769230769232]",34,20,F,-0.15490096976054124,1.1209330988538921,0.8993329165510733,-0.12427819381350533,0.9772727272727273,0.045454545454545456
4.051997197661532,0.7269109113689461,1.8605551372773805,-2.1914420603841513,0.4591698973412753,-0.7506746128824263,-0.26274879268505597,0.041353383458646614,0.9887218045112782,-0.12064633616374112,[-1.88198039 -0.56294929 -0.14706532],[-0.07178581  0.06137033  0.72256273],"{'d1': 4.872943660378806, 'meta_d1': 2.2375090402859543, 's': 0.7269109113689461, 'meta_c1': -0.14508963611730039, 't2c1_rS1': array([-2.26327511, -0.67700446, -0.17686118]), 't2c1_rS2': array([-0.08632983,  0.07380413,  0.86895605])}",-226.09104055149555,"[0.9904033335754064, 0.8032988169003741, 0.151162579339377]","[0.9911764705882353, 0.8019607843137255, 0.14215686274509803]","[0.9666297920388981, 0.5352983385153562, 0.0389515092982873]","[0.9166666666666666, 0.8333333333333334, 0.75]","[0.986121731945946, 0.9456367552914372, 0.69687199980984]","[0.9990494296577946, 0.9524714828897338, 0.7081749049429658]","[0.9141496741281453, 0.70571188415427, 0.14185479383876523]","[0.6136363636363636, 0.5909090909090909, 0.022727272727272728]",34,10,F,-0.3264433364390962,4.051453901271195,3.368904095462003,-0.27144731739904265,0.9924242424242424,0.03787878787878788
0.747490557103762,0.8340161670196766,0.2116237059402273,-0.5358668511635347,0.28311221316318386,1.796999003878951,0.7402000166977712,0.11654135338345864,0.37969924812030076,0.2095596649107316,[-1.42461332 -0.2438302   0.17757149],[0.33666795 0.70771204 1.84269347],"{'d1': 0.825231441081557, 'meta_d1': 0.23363309965644313, 's': 0.8340161670196766, 'meta_c1': 0.23135439320719797, 't2c1_rS1': array([-1.57277667, -0.26918915,  0.19603937]), 't2c1_rS2': array([0.37168225, 0.78131586, 2.03433819])}",-283.20035792239446,"[0.9790312287778995, 0.6907971551225007, 0.11428514897393448]","[0.9989361702127659, 0.6659574468085107, 0.1372340425531915]","[0.9782335901119389, 0.6946377240487348, 0.14756147926441465]","[0.95, 0.7303030303030303, 0.11060606060606061]","[0.9001747828436829, 0.6271694702003355, 0.11880807082552329]","[0.8787128712871287, 0.6386138613861386, 0.08168316831683169]","[0.8591266013554155, 0.5072268422972885, 0.04323687966919304]","[0.9274193548387096, 0.46774193548387094, 0.13709677419354838]",34,40,F,0.7580399279585681,0.54548733381124,0.4940997285673127,0.6866288168977391,0.3787878787878788,0.11363636363636363
2.456536962230043,0.7063689915251554,1.6139751485747973,-0.8425618136552457,0.6570123606483949,0.667783152884473,0.22555172280009786,0.06390977443609022,0.8533834586466166,0.1481902698452047,[-0.66766548 -0.20955866  0.090039  ],[0.3423624  0.69640277 1.12198519],"{'d1': 3.0107263841953076, 'meta_d1': 1.9780844489465652, 's': 0.7063689915251554, 'meta_c1': 0.18162167399221865, 't2c1_rS1': array([-0.81828937, -0.25683465,  0.1103516 ]), 't2c1_rS2': array([0.41959862, 0.85350973, 1.37510262])}",-282.40321749587866,"[0.9830159838214706, 0.8735640883992472, 0.6458532663383868]","[0.998995983935743, 0.893574297188755, 0.643574297188755]","[0.9408233178016739, 0.6664321828585379, 0.354874798650145]","[0.8397435897435898, 0.5769230769230769, 0.4166666666666667]","[0.9168313584557967, 0.7518208629259031, 0.5484143675747812]","[0.9196035242290749, 0.7422907488986784, 0.538546255506608]","[0.657505605745153, 0.27052247911279204, 0.074758837263895]","[0.6323529411764706, 0.38235294117647056, 0.1323529411764706]",35,30,F,0.2434597057019222,2.736534838733362,2.232816311395054,0.19864567202451675,0.8560606060606061,0.06060606060606061
2.995525148314387,0.9590615502233162,3.64122062650978,0.645695478195393,1.2155533491543986,-0.7009732392940426,-0.33591811788357195,0.12406015037593984,0.9661654135338346,-0.40832639323501807,[-1.68654242 -0.88087508 -0.52211971],[-0.25478905  0.05666523  0.34807795],"{'d1': 3.060126495421821, 'meta_d1': 3.719747010346107, 's': 0.9590615502233162, 'meta_c1': -0.4171323400244633, 't2c1_rS1': array([-1.72291432, -0.89987199, -0.53337972]), 't2c1_rS2': array([-0.26028382,  0.05788727,  0.35558458])}",-173.8387727663882,"[0.9807754788178028, 0.8984491954935603, 0.5991317693370064]","[0.990343347639485, 0.9034334763948498, 0.601931330472103]","[0.7494449478847479, 0.28044118702549004, 0.020364659762509826]","[0.5277777777777778, 0.2777777777777778, 0.027777777777777776]","[0.9933850299432437, 0.9721100132762536, 0.939054148155889]","[0.9912451361867705, 0.9824902723735408, 0.9348249027237354]","[0.735710896289073, 0.36984435292494827, 0.17927445670957126]","[0.75, 0.3181818181818182, 0.25]",35,20,F,-0.35370485868155666,3.252769670137765,3.1841014948726323,-0.3462379090690299,0.9696969696969697,0.12121212121212122
3.9887946434357326,1.0902095230464142,3.9018744449258707,-0.08692019850986199,0.9782089061283452,-0.5005217395891927,-0.27207532213862007,0.041353383458646614,0.9887218045112782,-0.26614650325373673,[-1.23453615 -0.35108438 -0.33599898],[0.00754839 0.03366576 0.66721717],"{'d1': 3.8273274519043152, 'meta_d1': 3.743925800122307, 's': 1.0902095230464142, 'meta_c1': -0.2553728404664059, 't2c1_rS1': array([-1.18456188, -0.33687242, -0.32239767]), 't2c1_rS2': array([0.00724283, 0.03230297, 0.64020809])}",-117.8250155246458,"[0.9919330316520091, 0.9900768345167033, 0.7962742902445821]","[0.9990196078431373, 0.9980392156862745, 0.8009803921568628]","[0.8214414554000605, 0.7867791711572218, 0.04226589762086713]","[0.25, 0.16666666666666666, 0.08333333333333333]","[0.9890498593172153, 0.9876160816888712, 0.9197158924206529]","[0.9990494296577946, 0.9980988593155894, 0.9134980988593155]","[0.5682573060295921, 0.5367300681965804, 0.11323446098376365]","[0.4318181818181818, 0.4090909090909091, 0.38636363636363635]",35,10,F,-0.3264433364390962,0.2364705313133041,0.2464467439710696,-0.340215319471993,0.9924242424242424,0.03787878787878788
0.6954378327462276,0.8633998549104422,0.5830307908404667,-0.1124070419057609,0.8383650750465004,1.587861185528933,0.6799712513332727,0.13909774436090225,0.38721804511278196,0.570064149153482,[-0.83412891 -0.27326881  0.28182921],[1.08698225 1.46815907 2.04367319],"{'d1': 0.7524648343859829, 'meta_d1': 0.6308402373498571, 's': 0.8633998549104422, 'meta_c1': 0.6168103105467524, 't2c1_rS1': array([-0.9025288 , -0.29567729,  0.30493965]), 't2c1_rS2': array([1.17611651, 1.58855044, 2.21125762])}",-347.9946871966682,"[0.8885216857719113, 0.6160615172670016, 0.3379043035317701]","[0.8679039301310044, 0.6135371179039302, 0.35043668122270744]","[0.8236747188952607, 0.4959421698109903, 0.24308654772679664]","[0.8512269938650306, 0.4938650306748466, 0.2223926380368098]","[0.5755749818822005, 0.3418572724756054, 0.12792159346198437]","[0.5703883495145631, 0.33495145631067963, 0.1383495145631068]","[0.38671387234719745, 0.1620478093489004, 0.03278513238342272]","[0.39864864864864863, 0.17567567567567569, 0.006756756756756757]",35,40,F,0.6928064585839885,0.699946802143544,0.6468999810703001,0.6403007822463805,0.38636363636363635,0.13636363636363635
0.6028867014710068,1.356347110171719,0.18963563101816555,-0.4132510704528412,0.31454605078444453,1.4976134304155235,0.9812567149848018,0.12162162162162163,0.19369369369369369,0.30865042450418667,[-2.21387764 -0.74382795  0.23194351],[0.50686081 1.81482207 2.66175157],"{'d1': 0.5296443806345628, 'meta_d1': 0.16659754824877485, 's': 1.356347110171719, 'meta_c1': 0.2711537051990795, 't2c1_rS1': array([-1.9449224 , -0.65346323,  0.20376561]), 't2c1_rS2': array([0.44528429, 1.59434652, 2.3383859 ])}",-196.86907009692015,"[0.9600131531689262, 0.44523576761082767, 0.049065114840728556]","[0.9474358974358974, 0.4230769230769231, 0.052564102564102565]","[0.9406160132599967, 0.26445902979139485, 0.00494694529731658]","[0.9539106145251397, 0.28212290502793297, 0.0013966480446927375]","[0.7803947763479758, 0.05058672359535377, 0.0027828175705811634]","[0.9476744186046512, 0.05813953488372093, 0.005813953488372093]","[0.8258573532607113, 0.129206625232918, 0.021367570324277475]","[0.5462962962962963, 0.09259259259259259, 0.009259259259259259]",36,30,NF,1.029338006339822,0.25828836202907324,0.29400598648000753,1.1716808825526528,0.19090909090909092,0.11818181818181818
1.9267272787918672,0.724673226221052,1.646548487170341,-0.28017879162152615,0.8545830566133837,1.829895470465211,0.6380613352873666,0.04054054054054054,0.6621621621621622,0.5452764062166949,[-2.5492147  -1.3187543   0.31045836],[0.62815741 1.28703651 2.30220806],"{'d1': 2.321771600452508, 'meta_d1': 1.9841466710728524, 's': 0.724673226221052, 'meta_c1': 0.6570765298680795, 't2c1_rS1': array([-3.07189002, -1.58914358,  0.37411284]), 't2c1_rS2': array([0.75695094, 1.55092257, 2.77423865])}",-205.37235895262037,"[0.9617211591886592, 0.2895814537084183, 0.019749952593560948]","[0.9518779342723005, 0.2934272300469484, 0.01995305164319249]","[0.8095676343240462, 0.0759835236931104, 0.0039954430048900254]","[0.8366666666666667, 0.06, 0.0033333333333333335]","[0.9525788645151083, 0.5751665759836996, 0.16490422031702448]","[0.9710884353741497, 0.5884353741496599, 0.1649659863945578]","[0.8100212345542076, 0.11088570791611782, 0.0016715280957167909]","[0.5277777777777778, 0.05555555555555555, 0.027777777777777776]",36,20,NF,0.6860652305055996,2.194763108274704,1.8213290016876484,0.5693327433189989,0.6636363636363637,0.03636363636363636
2.8112130868517076,1.059828837485171,2.1718218342060776,-0.63939125264563,0.7725568169712501,0.17094593319184512,0.09047213688859107,0.06756756756756757,0.9054054054054054,0.06989486609923712,[-2.54109417 -1.11221389 -0.05742977],[0.32247052 1.13908527 1.85145555],"{'d1': 2.7330167252977366, 'meta_d1': 2.111410702025209, 's': 1.059828837485171, 'meta_c1': 0.06795067899871989, 't2c1_rS1': array([-2.4704114 , -1.08127668, -0.05583231]), 't2c1_rS2': array([0.31350072, 1.10740061, 1.79995569])}",-251.97892447727716,"[0.967672159662695, 0.5633633206245191, 0.09037899222215084]","[0.9794685990338164, 0.5628019323671497, 0.08816425120772947]","[0.8089647413301457, 0.07969280888301787, 0.0006307232357016501]","[0.7023809523809523, 0.11904761904761904, 0.011904761904761904]","[0.9200261671121626, 0.560939411556419, 0.25236614432104687]","[0.9390547263681592, 0.5497512437810945, 0.25]","[0.6545241968019213, 0.11691357886772344, 0.01644490169126443]","[0.45, 0.3, 0.016666666666666666]",36,10,NF,0.09488381082184016,2.593795204830867,2.6680081965613933,0.09759860166375676,0.9090909090909091,0.06363636363636363
0.24270871022807858,1.0524747713686797,0.13932190006945497,-0.10338681015862361,0.5740292548154996,1.0924699318011142,0.5743350617929044,0.24774774774774774,0.31981981981981983,0.3296851275353948,[-3.10759263 -1.35390184 -0.14681027],[1.32566406 2.37017625 2.96546221],"{'d1': 0.23673550216330497, 'meta_d1': 0.13589310389517503, 's': 1.0524747713686797, 'meta_c1': 0.32157137726751284, 't2c1_rS1': array([-3.0311129 , -1.3205815 , -0.14319718]), 't2c1_rS2': array([1.29303866, 2.31184478, 2.89248039])}",-194.86277863878206,"[0.7213646596919356, 0.16141314439187512, 0.0023366613683761073]","[0.7709580838323353, 0.1467065868263473, 0.0014970059880239522]","[0.6808374065283989, 0.11888528644255196, 0.0009149541592851933]","[0.6274834437086093, 0.1357615894039735, 0.0016556291390728477]","[0.24985620551244347, 0.02304436702285315, 0.003738272477903504]","[0.1795774647887324, 0.035211267605633804, 0.0035211267605633804]","[0.24898850864604924, 0.02485667529553731, 0.004408323123966522]","[0.3409090909090909, 0.00909090909090909, 0.004545454545454545]",36,40,NF,0.5808263738505708,0.19962986545736577,0.2046668401038514,0.595481534351695,0.3181818181818182,0.24545454545454545
-0.5992332227328308,1.270181614464777,-0.33882531657683385,0.2604079061559969,0.5654314609453818,-3.991985887825254,-2.4818487258402313,0.9943820224719101,0.9943820224719101,-1.403315350897276,[-2.03512757 -1.73982946 -1.54906476],[-1.39471541 -1.38622022 -1.37782664],"{'d1': -0.5392805960466167, 'meta_d1': -0.30492621528213476, 's': 1.270181614464777, 'meta_c1': -1.2629151892178418, 't2c1_rS1': array([-1.83151529, -1.56576143, -1.39408253]), 't2c1_rS2': array([-1.25517566, -1.24753041, -1.2399766 ])}",-7.06880888916909,"[0.777106930761563, 0.546361965925028, 0.3010892432978835]","[0.75, 0.5, 0.25]","[0.7246033861302501, 0.4585281988363468, 0.20801391355239005]","[0.75, 0.5, 0.25]","[0.9984139007385927, 0.9968255324357127, 0.9952349478459684]","[0.998587570621469, 0.9971751412429378, 0.9957627118644068]","[0.9987626699535745, 0.9975271051663227, 0.9962932600356762]","[0.998587570621469, 0.9971751412429378, 0.9957627118644068]",37,30,NF,-2.765599997479446,1e-05,1.1111714886938591e-05,-3.073055866330969,0.9971590909090909,0.9971590909090909
-0.5992332227328308,1.270181614464777,-0.33882531657683385,0.2604079061559969,0.5654314609453818,-3.991985887825254,-2.4818487258402313,0.9943820224719101,0.9943820224719101,-1.403315350897276,[-2.03512757 -1.73982946 -1.54906476],[-1.39471541 -1.38622022 -1.37782664],"{'d1': -0.5392805960466167, 'meta_d1': -0.30492621528213476, 's': 1.270181614464777, 'meta_c1': -1.2629151892178418, 't2c1_rS1': array([-1.83151529, -1.56576143, -1.39408253]), 't2c1_rS2': array([-1.25517566, -1.24753041, -1.2399766 ])}",-7.06880888916909,"[0.777106930761563, 0.546361965925028, 0.3010892432978835]","[0.75, 0.5, 0.25]","[0.7246033861302501, 0.4585281988363468, 0.20801391355239005]","[0.75, 0.5, 0.25]","[0.9984139007385927, 0.9968255324357127, 0.9952349478459684]","[0.998587570621469, 0.9971751412429378, 0.9957627118644068]","[0.9987626699535745, 0.9975271051663227, 0.9962932600356762]","[0.998587570621469, 0.9971751412429378, 0.9957627118644068]",37,20,NF,-2.765599997479446,1e-05,1.1111714886938591e-05,-3.073055866330969,0.9971590909090909,0.9971590909090909
-0.6438307852530956,1.2936062376898083,-0.02948893482714688,0.6143418504259487,0.04580230629318932,-3.9196990028231027,-2.473544322110957,0.9943820224719101,0.9943820224719101,-0.1132940346711054,[-1.17343619 -0.72749755 -0.39998523],[-0.11139978 -0.10950593 -0.1000421 ],"{'d1': -0.5754240385476923, 'meta_d1': -0.02635574806202538, 's': 1.2936062376898083, 'meta_c1': -0.10125659174278553, 't2c1_rS1': array([-1.04875909, -0.65020125, -0.35748697]), 't2c1_rS2': array([-0.0995636 , -0.09787097, -0.08941267])}",-12.755122249455708,"[0.782145830384437, 0.5579177693570749, 0.31715963988877033]","[0.75, 0.5, 0.25]","[0.7214786344461515, 0.45080088753125114, 0.1983581153174661]","[0.75, 0.5, 0.25]","[0.9984080843097309, 0.9968161157036485, 0.9888552570207668]","[0.998587570621469, 0.9971751412429378, 0.9957627118644068]","[0.9987699433228279, 0.9975399120115053, 0.9913898810854685]","[0.998587570621469, 0.9971751412429378, 0.9844632768361582]",37,10,NF,-2.765599997479446,1e-05,1.1188805856600195e-05,-3.0943761448811515,0.9971590909090909,0.9971590909090909
0.18032949624916314,1.104422478671648,-0.27708775380762385,-0.457417250056787,-1.536563676886053,-4.218333776696902,-2.3208204643387287,0.9831460674157303,0.9943820224719101,3.5660884260767136,[-1.10323468 -0.61402467  1.23133393],[3.56645603 3.56682413 3.56867363],"{'d1': 0.17201585161417077, 'meta_d1': -0.2643133094389559, 's': 1.104422478671648, 'meta_c1': 3.4016827546362673, 't2c1_rS1': array([-1.05237278, -0.58571658,  1.17456633]), 't2c1_rS2': array([3.40203341, 3.40238454, 3.40414878])}",-13.262319834650974,"[0.8518479469172584, 0.23654513709606145, 0.11816542408730447]","[0.9166666666666666, 0.16666666666666666, 0.08333333333333333]","[0.925558296967882, 0.3082277369079535, 0.15474887445578614]","[0.75, 0.5, 0.25]","[0.9984005837508468, 0.9968014050483583, 0.9888030583585322]","[0.998587570621469, 0.9971751412429378, 0.9844632768361582]","[0.9987612509684596, 0.9975222334326553, 0.991318423384022]","[0.9985714285714286, 0.9971428571428571, 0.9957142857142857]",37,40,NF,-2.5217941652540903,1e-05,1.0483306890439364e-05,-2.6436742148877985,0.9971590909090909,0.9886363636363636
1.2408919688408262,0.6795810310135018,0.30421000119161434,-0.9366819676492119,0.24515429935112787,0.6187702303757494,0.1990111698623479,0.18888888888888888,0.6777777777777778,0.048788443910652186,[-1.48083342 -0.51468587 -0.15322783],[0.12491504 0.76968747 1.71673473],"{'d1': 1.5610838083152894, 'meta_d1': 0.38270640725592514, 's': 0.6795810310135018, 'meta_c1': 0.06137750242107296, 't2c1_rS1': array([-1.86293822, -0.64749212, -0.19276576]), 't2c1_rS2': array([0.15714732, 0.96829271, 2.15971   ])}",-107.80222181741806,"[0.8327246510867578, 0.540456263111883, 0.07886979105847539]","[0.8047945205479452, 0.5547945205479452, 0.08561643835616438]","[0.8541832260967198, 0.6116882923270905, 0.1750156311175599]","[0.9224137931034483, 0.5689655172413793, 0.14655172413793102]","[0.9515696259626328, 0.5582141458465734, 0.16910550538857347]","[0.9631147540983607, 0.5327868852459017, 0.1680327868852459]","[0.9087893067582201, 0.3075581305783967, 0.023385893271088455]","[0.8676470588235294, 0.38235294117647056, 0.014705882352941176]",38,30,NF,0.21783437377255893,1.187405030626921,0.9438579520315884,0.17315465288411042,0.6818181818181818,0.18181818181818182
1.376235881253958,1.1568860483921868,0.6525762052384482,-0.7236596760155097,0.47417467755880127,-0.06120285101126251,-0.035122270104620074,0.25555555555555554,0.7666666666666667,-0.016654091101991352,[-1.86289483 -0.89389004 -0.21976514],[0.2057929  0.62777564 1.85763951],"{'d1': 1.286309075751872, 'meta_d1': 0.6099351912356036, 's': 1.1568860483921868, 'meta_c1': -0.015565869793607637, 't2c1_rS1': array([-1.74116847, -0.83548096, -0.20540512]), 't2c1_rS2': array([0.19234586, 0.58675516, 1.73625655])}",-107.78900531762903,"[0.87911169967722, 0.4852516223008359, 0.12294696645263475]","[0.9365671641791045, 0.5149253731343284, 0.09328358208955224]","[0.7806924746118495, 0.26315894972142645, 0.025220281368154233]","[0.6071428571428571, 0.21428571428571427, 0.10714285714285714]","[0.8560647399697098, 0.5774205805809556, 0.07582407180901611]","[0.8514492753623188, 0.5869565217391305, 0.06159420289855073]","[0.8014876117913261, 0.4823955845234916, 0.0533859153888501]","[0.8152173913043478, 0.45652173913043476, 0.09782608695652174]",38,20,NF,-0.03668442228361024,1.088566331068471,1.1646687970896288,-0.039249056996870216,0.7727272727272727,0.25
